level,gpa,distance_km,disability,medical_condition,financial_need,first_generation,international,gender,previous_housing,semesters_completed,academic_probation,family_size,family_income_bracket,employment_hours,priority_score,was_allocated,application_date
100,3.617138273939225,34.731423047492825,0,0,1,0,0,M,0,1.0,0,6,5,10.885119985222797,100.0,1,2023-10-02
100,3.923374808341353,19.756116069304184,0,0,1,0,0,M,1,1.0,0,5,1,20.34057498523665,90.79,1,2023-08-09
500,2.535777686852478,7.689544122361997,0,0,0,0,0,F,0,8.0,0,3,6,9.500305638777677,82.42,1,2023-09-09
400,4.033377765947448,6.385969797662613,0,0,0,0,0,M,1,7.0,0,4,5,21.53533122412279,85.15,1,2023-07-20
100,3.7553252691149814,2.1227507894117066,0,0,0,1,0,M,0,1.0,0,3,5,40.0,77.19,1,2023-04-19
400,1.8830642162402365,32.006115908349,0,0,0,0,0,M,0,7.0,0,2,6,9.860304620565035,89.27,1,2023-06-05
200,4.173788514990105,189.213288483839,0,0,0,0,0,M,0,2.0,0,4,6,12.678334581562327,100.0,1,2023-03-19
400,3.9858857351614296,79.54722744010371,0,0,0,1,0,F,0,7.0,0,3,5,25.948208217183904,100.0,1,2023-02-13
200,3.445395875908471,126.51322211644094,0,0,1,0,0,F,0,2.0,0,2,3,14.125791504353847,100.0,1,2023-06-09
200,4.105091107576851,7029.958152193822,0,0,0,0,1,M,0,2.0,0,3,1,1.2457776705325858,98.41,1,2023-08-03
200,3.196494949615426,16.93239338269423,0,0,1,0,0,M,1,2.0,0,3,1,27.387483465933617,98.82,1,2023-12-21
300,2.1301512365397475,94.3704530290408,0,1,1,0,0,M,1,4.0,0,3,2,11.382767503455934,100.0,1,2023-02-18
100,4.0636725451815465,224.82935421914607,0,0,0,0,0,F,0,0.0,0,5,5,7.017657782653987,95.03,1,2023-05-12
100,3.7128069252546587,55.01717510024267,0,0,0,0,0,F,0,0.0,0,3,2,8.107426067277263,88.23,1,2023-02-07
100,2.613838069902351,127.3577893686739,0,1,0,0,0,M,0,0.0,0,4,4,27.655092756364855,99.76,1,2023-11-17
300,3.2414385264878893,103.62472880751827,0,0,1,0,0,M,1,5.0,0,6,5,29.587096818225426,100.0,1,2023-06-22
100,3.6954511384794078,11488.783260296867,0,0,0,0,1,M,1,1.0,0,3,8,3.4372304744108835,99.33,1,2023-11-20
300,2.9507093117162073,8.246865569625925,0,0,0,0,0,F,1,4.0,0,3,4,1.3459239469289037,73.9,1,2023-09-17
400,3.4635577615971527,4.924079407966381,0,0,0,0,0,M,0,6.0,0,2,2,0.46858004311027124,82.15,1,2023-09-07
100,3.682701549377159,5.156943663262291,0,0,0,0,0,M,0,0.0,0,4,4,1.5377185535442823,69.43,1,2023-12-27
300,3.8284210951081823,117.36542244158451,0,0,1,1,0,Other,1,5.0,0,3,4,16.821758360149328,97.71,1,2023-11-15
200,3.8629059491817803,174.2778702654595,0,0,1,0,0,F,0,3.0,0,4,1,25.822771337328632,96.84,1,2023-01-22
400,4.236150280853746,1.0,0,0,0,0,0,M,1,7.0,0,2,5,0.6858524996523345,81.27,1,2023-08-06
100,4.219634928623042,117.5178996205355,0,0,0,0,0,M,0,0.0,0,4,5,0.32849833063391554,96.97,1,2023-11-17
300,3.768554529121867,1.5087473104406435,0,0,0,0,0,M,0,5.0,0,3,3,11.89855230637795,73.07,1,2023-09-13
300,3.41472764369403,55.48168936080623,0,0,1,0,0,M,0,5.0,0,3,1,25.33777731755459,99.2,1,2023-09-11
400,4.196865490251016,113.37608505849448,0,0,1,1,0,M,1,7.0,0,4,6,17.152283435059225,100.0,1,2023-06-20
300,3.7399194464563577,32.48530875764124,0,0,0,0,0,F,1,4.0,0,5,7,20.571826500027242,92.94,1,2023-04-17
200,3.883793381197771,70.10186205764595,0,0,1,0,0,F,0,2.0,0,5,4,40.0,100.0,1,2023-11-06
200,3.1712774575021805,9.418234866933297,0,0,0,0,0,F,0,3.0,0,5,4,23.05404743313757,76.41,1,2023-07-18
400,3.7010825986614075,146.25349952463864,0,0,0,0,0,M,1,6.0,0,4,8,2.0337930888561866,100.0,1,2023-07-15
200,3.992123525514963,104.9284868519055,0,0,0,0,0,F,1,3.0,0,4,6,9.877459321535913,99.2,1,2023-05-15
100,3.9438916475449095,1.0,1,0,0,1,0,F,1,0.0,0,3,4,15.228773135516898,84.75,1,2023-10-01
400,2.191432945438739,36.717953002616454,0,0,0,0,0,F,1,7.0,0,1,5,2.6109666360341044,90.26,1,2023-04-26
300,3.4535412123032385,38.91165925308713,0,0,0,0,0,M,1,5.0,0,4,4,3.0185767597203266,91.88,1,2023-11-13
300,3.414254807621713,7171.11579456478,0,0,1,0,1,M,0,4.0,0,5,3,17.023360365236652,98.04,1,2023-08-30
100,2.883909344140705,121.97172651939924,0,0,0,0,0,Other,0,1.0,0,4,4,3.367945157249636,96.8,1,2023-07-14
300,3.7934710039327126,13828.157700404132,0,0,0,0,1,F,0,4.0,0,6,5,38.203583001061226,99.83,1,2023-05-12
200,4.241203917393681,138.01413522055702,0,0,0,0,0,F,1,3.0,0,3,7,13.023210781006874,98.07,1,2023-12-26
300,2.833193378442255,67.57241841211163,0,0,0,0,0,M,1,5.0,0,3,7,40.0,99.32,1,2023-09-09
100,4.00000070270185,1.0,0,0,0,0,0,M,1,1.0,0,4,7,14.22804296531875,69.11,1,2023-10-25
300,3.8956020252100783,5131.72886421627,1,0,0,0,1,M,0,5.0,0,5,5,20.426227628950393,97.83,1,2023-10-15
500,4.143072332434775,12.315350372010776,0,0,0,0,0,F,0,8.0,0,4,5,0.22501337745692393,91.42,1,2023-01-09
100,2.433496660762887,9.698207933989208,0,0,0,0,0,M,1,1.0,0,3,3,4.424873405321679,70.29,1,2023-03-01
500,3.406448538473629,65.98812495107627,0,0,0,1,0,F,1,8.0,0,4,2,0.8102771247296303,98.11,1,2023-12-24
200,3.746822792689396,62.32490817381585,0,0,0,0,0,F,1,2.0,0,3,2,3.911194437503805,95.67,1,2023-09-09
400,4.24501069420018,8474.13934848657,0,0,1,0,1,F,1,6.0,0,4,1,39.96631965060231,99.2,1,2023-06-06
300,4.036740874205109,35.698174444139966,0,0,1,1,0,F,1,4.0,0,2,2,40.0,97.78,1,2023-01-13
200,3.126702826270429,1.0,0,0,0,0,0,M,0,3.0,0,5,4,12.685845443042357,65.09,1,2023-05-18
300,3.372943551642122,199.43544864840044,0,0,0,0,0,M,0,4.0,0,4,2,0.4844776328990718,100.0,1,2023-06-19
400,3.899907154223489,7.570228187522474,0,0,0,0,0,F,0,7.0,0,4,8,0.2171165526052709,85.33,1,2023-01-07
200,3.8709786936868293,73.05883767272704,0,0,1,0,0,F,1,2.0,0,3,3,9.862976566843763,100.0,1,2023-06-22
100,3.4365137570722504,1.0,0,0,0,0,0,M,0,0.0,0,2,1,7.37587094705172,65.36,1,2023-01-06
300,3.335042818421293,1.0,0,0,0,0,0,F,0,5.0,0,2,6,20.14273234859832,77.3,1,2023-10-26
300,3.72448911304524,157.62420762493127,0,0,0,0,0,M,0,4.0,0,4,7,6.906530657514841,100.0,1,2023-07-05
300,3.459281638577879,1.0,0,0,1,0,0,M,0,4.0,0,4,3,12.683165310554337,89.15,1,2023-01-10
300,3.347252419100541,2.949635004276427,0,0,1,1,0,F,0,4.0,0,2,3,31.582109211818107,91.54,1,2023-02-04
200,3.535227384999827,218.2788826369018,0,0,1,0,0,F,1,3.0,0,3,2,14.657228045405157,100.0,1,2023-09-04
300,2.804117382028576,7496.814539913757,0,0,0,0,1,M,1,5.0,0,3,5,7.727179080038794,99.68,1,2023-05-12
100,2.672259573150719,10513.68185731691,0,0,1,1,1,M,1,0.0,0,3,1,15.332120317814724,97.25,1,2023-02-07
200,2.9915268200240113,58.52979362079256,0,0,1,1,0,M,0,3.0,0,2,5,21.334580680692262,96.74,1,2023-01-22
100,3.7167741901242723,193.95818781501507,0,0,1,0,0,F,0,0.0,0,4,2,40.0,100.0,1,2023-03-11
100,2.549284290859613,10.203694200258674,0,0,0,0,0,F,1,1.0,0,6,3,1.6553236186525877,69.46,1,2023-12-02
200,4.261784339720696,47.970737915524865,0,0,1,1,0,F,0,3.0,0,2,5,40.0,100.0,1,2023-09-06
200,2.4096693674708094,1.3335885063785182,0,0,0,1,0,M,1,3.0,0,4,6,3.282414985548291,74.29,1,2023-10-22
300,3.475854673348226,27.01045949469894,0,0,0,1,0,F,0,4.0,0,5,6,1.4317443788172504,95.23,1,2023-06-04
200,3.716001300446198,7.0166490445541365,0,0,0,1,0,F,0,3.0,0,3,6,13.017937702935214,78.32,1,2023-02-13
200,3.670422702858464,59.394833522262424,0,0,0,1,0,M,1,3.0,0,6,5,11.928680323618519,99.44,1,2023-02-11
100,2.837172047176881,1.0,0,0,0,0,0,M,0,0.0,0,2,8,15.462900999109351,65.35,1,2023-09-17
200,3.328665394997658,59.4512889452399,0,0,1,0,0,M,1,3.0,0,3,3,13.294470876463011,100.0,1,2023-11-20
100,2.20839888862732,118.74998998910527,0,0,0,0,0,F,0,1.0,0,3,3,23.747574518212478,96.27,1,2023-03-15
100,2.821952830704828,13003.80782254456,0,0,1,1,1,F,0,1.0,0,3,1,13.399901566346731,99.45,1,2023-06-21
200,3.1884292877177933,42.530931151254855,0,1,0,0,0,M,1,2.0,0,5,4,7.453269560461474,96.24,1,2023-12-31
300,3.4714928839502557,7.709069338970837,1,0,0,0,0,F,0,5.0,0,1,5,10.73605695089446,90.05,1,2023-08-15
200,3.1316201358161004,74.64763671106597,0,0,1,0,0,Other,1,3.0,0,2,5,40.0,98.66,1,2023-02-21
200,3.869480780895785,10622.733928922924,0,0,0,0,1,F,0,3.0,0,3,2,0.8299235537983063,100.0,1,2023-12-11
200,2.413800966803059,206.36302429910248,0,0,0,0,0,M,0,3.0,0,1,3,9.147506183577441,97.02,1,2023-04-29
400,3.844159050190855,2.0399079919566567,0,0,0,0,0,F,0,7.0,0,4,4,2.6131943822478423,78.69,1,2023-01-06
200,2.5597559076399627,67.61798769278548,0,0,0,0,0,F,0,3.0,0,2,8,30.85601425188972,98.27,1,2023-04-16
200,4.1277840946633235,135.81600223107137,0,0,0,0,0,M,0,2.0,0,3,3,0.13518230322980207,100.0,1,2023-12-25
100,2.747037975945282,2.1792770369133008,0,0,0,0,0,F,0,1.0,0,4,5,11.465745316580165,66.37,1,2023-02-01
100,4.725531311989187,9.172274297926865,0,0,0,0,0,M,0,0.0,0,3,6,0.9462495192569081,75.05,1,2023-12-27
200,3.6530983585090997,39.21012228361721,0,0,0,0,0,F,1,3.0,0,3,6,0.05180329391174858,87.49,1,2023-10-07
200,3.4933939575523643,80.77043640225912,0,0,0,0,0,F,0,2.0,0,5,5,3.713823268872693,96.78,1,2023-05-20
200,3.094918339676609,209.5598841323238,0,0,0,0,0,F,0,2.0,0,3,5,16.23655756440018,100.0,1,2023-08-18
200,3.5631410472790517,137.2300983408138,0,0,1,0,0,M,1,3.0,0,3,5,14.007425997982715,95.18,1,2023-08-22
200,3.3082194385001973,2.5667900129613686,0,0,1,0,0,M,0,3.0,0,4,4,40.0,84.75,1,2023-08-01
300,2.309111364734255,296.53182939561094,0,0,0,0,0,M,1,5.0,0,5,5,9.53269532981934,100.0,1,2023-08-03
300,3.4252896217952364,2.407744046971805,0,1,1,1,0,M,1,4.0,0,3,4,34.71370074318635,98.74,1,2023-08-30
300,3.6397046874930585,7.786175743341622,0,0,0,0,0,F,0,5.0,0,2,6,10.701737372410957,76.27,1,2023-08-03
400,2.569347745285582,58.737456779023844,0,0,0,0,0,M,0,7.0,0,4,5,12.924714206778734,100.0,1,2023-07-18
100,3.7449717804879104,2.6848021567498948,0,0,0,0,0,M,0,0.0,0,3,3,3.485506895060597,68.46,1,2023-03-09
100,3.8769374021716847,1.1710994253481921,0,0,1,0,0,F,0,0.0,0,5,4,23.397305223331003,84.57,1,2023-10-23
100,3.4344194145078513,146.3161850040403,0,0,0,0,0,M,0,0.0,0,3,1,40.0,96.11,1,2023-04-25
200,3.036226894028212,20.78060327112786,0,0,0,1,0,M,0,2.0,0,4,4,4.821939572091012,85.12,1,2023-04-13
400,2.745153695516772,147.96984675278367,0,0,0,0,0,M,0,6.0,0,6,5,2.9706000350279913,100.0,1,2023-09-28
100,3.6058333936709017,82.61074977144771,0,0,1,0,0,M,0,0.0,0,4,3,16.87444298696177,99.34,1,2023-11-20
400,2.8686893643859435,5.2468271694549795,0,0,0,1,0,M,0,7.0,0,3,4,12.71273807992859,83.02,1,2023-09-12
100,3.664443142225372,1.0,0,0,0,1,0,F,0,1.0,0,3,7,1.2782811863969186,73.6,1,2023-01-22
400,3.7390803888808195,56.30597026466927,0,0,0,1,0,F,0,7.0,0,4,4,17.930350844936193,95.77,1,2023-10-24
200,2.641810337736289,23.5728512046679,0,0,0,0,0,M,0,3.0,0,4,4,2.132775096809996,79.68,1,2023-04-30
100,2.222270932253867,44.57967212544135,0,0,0,0,0,M,1,0.0,0,4,2,8.905062729925678,82.18,1,2023-03-27
200,3.9163689539844975,89.08863094309758,0,0,0,0,0,F,0,3.0,0,1,7,1.2701866737403478,100.0,1,2023-06-26
100,3.593780039240785,12961.32473324033,0,0,0,1,1,M,0,0.0,0,4,2,4.174624689692422,100.0,1,2023-10-12
100,4.391491483296058,5238.366417444383,0,0,0,0,1,F,0,1.0,0,5,7,2.713997747005776,100.0,1,2023-07-14
100,3.4757702142643407,1.0,0,0,0,0,0,M,0,1.0,0,3,5,10.892993958312069,69.28,1,2023-08-19
300,2.897448974389813,2.544434268862192,0,0,0,0,0,M,0,4.0,0,4,9,8.94756098542388,76.8,0,2023-05-07
200,3.0223862408012945,10880.849317223481,0,0,0,0,1,F,0,3.0,0,3,2,3.4108333497798613,99.11,1,2023-09-13
100,3.091975463803138,81.96028192162463,0,0,0,0,0,M,0,0.0,0,1,6,19.43198359045243,93.42,1,2023-07-12
200,2.9549687908680364,8605.282832424244,0,0,1,0,1,F,1,2.0,0,4,5,40.0,97.66,1,2023-06-11
300,3.451898797986042,52.63992198337465,1,0,0,0,0,F,0,5.0,0,4,8,8.419048749753287,97.68,1,2023-04-29
100,1.8088545381915344,4660.494715760854,0,0,0,0,1,M,0,1.0,0,4,7,0.6017312908863287,93.33,1,2023-04-08
200,3.756331658405634,31.657580784713453,0,0,1,0,0,F,0,3.0,0,3,3,29.122765690574504,100.0,1,2023-03-19
100,4.1953099787600765,155.85751654605622,0,0,1,1,0,F,1,1.0,0,6,3,40.0,100.0,1,2023-05-11
100,3.8976329507748098,9881.272857044503,0,0,1,0,1,M,0,0.0,0,4,1,32.75689022340418,98.15,1,2023-06-13
300,3.7991013265934055,4.44553714171387,0,0,1,0,0,M,0,5.0,0,3,4,15.230144465652696,91.86,1,2023-02-22
100,2.6247081390223603,90.66708792486011,1,0,0,0,0,M,0,0.0,0,4,6,3.288937229079493,100.0,1,2023-01-03
200,3.368255637037125,30.501475570264287,0,0,0,0,0,M,0,2.0,0,4,5,4.417953741565677,83.76,1,2023-04-08
300,3.5798641144970667,3.7849923895749864,0,0,1,1,0,M,0,4.0,0,3,2,23.181090418196717,98.74,1,2023-08-05
100,3.229575305144807,92.45678509781312,0,0,0,0,0,F,1,0.0,0,2,3,4.794510346426697,94.98,1,2023-12-17
200,3.7798744633546,68.7716714021208,0,0,0,0,0,F,0,3.0,0,4,7,11.566600199601538,97.33,1,2023-02-13
100,3.5320897897310224,49.31135525957651,0,0,1,0,0,F,0,1.0,0,4,2,15.391192053282104,98.76,1,2023-06-26
400,4.195445409268814,5.395177537271074,0,0,0,0,0,M,1,7.0,0,5,7,3.8700631879979435,84.3,1,2023-06-08
200,4.316881898988037,86.39496778691858,0,0,1,0,0,F,0,2.0,0,2,1,25.0723914481105,100.0,1,2023-09-11
300,3.7945199951401443,2.3795825382629383,0,0,0,0,0,M,0,4.0,0,6,5,0.5471418836673669,76.66,0,2023-08-31
200,2.017448858786086,13.828086526347104,1,0,1,1,0,F,1,2.0,0,3,1,24.149845439496396,100.0,1,2023-10-15
100,3.447259433238004,55.549499514394675,0,0,0,0,0,M,0,1.0,0,4,5,9.214674833647274,84.15,1,2023-02-02
200,3.4997736556365036,85.11429497748445,0,0,0,1,0,F,0,2.0,0,1,3,1.9225496208033284,100.0,1,2023-08-15
400,2.561573973844967,76.53475510582797,0,0,1,0,0,Other,0,6.0,0,1,1,33.04161392860597,100.0,1,2023-02-11
200,4.079848244370302,7.098970761805697,0,0,0,1,0,F,0,2.0,0,5,8,10.738117259340811,80.55,0,2023-10-04
300,3.995429685201784,13.920455562485515,0,0,0,0,0,F,0,4.0,0,3,10,1.1941932886542346,82.94,1,2023-07-30
400,3.3895605445761006,2.9354149663362037,0,0,0,0,0,F,0,7.0,0,2,6,5.547034309480496,76.63,0,2023-05-24
100,3.4509633162063,1.0,0,0,0,0,0,M,0,0.0,0,4,3,36.7814039999663,68.32,1,2023-11-15
100,4.083273003844264,44.21075988291159,0,0,0,1,0,M,0,1.0,0,3,9,35.9798055596527,96.35,1,2023-10-15
200,2.8906242982660366,129.10956284556363,0,0,1,0,0,M,0,3.0,0,6,4,35.75782018364597,100.0,1,2023-10-06
200,3.6725067945057157,33.88152877224657,0,0,0,1,0,M,0,3.0,0,3,7,17.225273397850287,93.32,1,2023-01-25
300,3.091388207792995,129.6634270197655,0,0,0,1,0,M,0,5.0,0,1,4,3.218064314407351,97.94,1,2023-12-03
400,3.3250127099348896,26.245896401870475,0,0,0,0,0,M,1,6.0,0,3,2,18.85601963057893,89.56,1,2023-06-21
200,2.560621903639398,97.03051443394699,0,0,1,0,0,F,1,2.0,0,4,4,25.57291901213255,100.0,1,2023-03-17
100,3.9130858642082273,44.13874902301593,0,0,0,0,0,F,0,1.0,0,3,7,19.068391334638516,91.36,1,2023-08-24
300,2.002356063998166,7.175753285436183,0,0,1,1,0,M,0,4.0,0,5,3,31.589169000224118,97.99,1,2023-10-09
100,2.9544765136217657,1.0,0,0,0,0,0,M,0,1.0,0,5,3,17.390981280717654,63.67,1,2023-09-15
300,2.0086365933381516,82.62927500549992,0,0,0,0,0,M,0,4.0,0,5,6,0.4357493095148251,99.81,1,2023-12-16
200,2.1927198752170467,170.107143299188,0,0,0,0,0,M,1,3.0,0,2,3,13.542586096455434,96.26,1,2023-12-06
300,2.96273321509219,28.505853301153344,0,0,1,0,0,M,0,4.0,0,5,2,17.49859894631613,100.0,1,2023-03-10
100,3.9128094924727357,1.0953725237800285,0,0,0,0,0,F,0,0.0,0,3,7,1.1353262480049717,66.33,1,2023-02-19
200,3.4696233243306422,160.0830761293754,0,0,1,0,0,M,0,3.0,0,1,2,20.434791384551353,100.0,1,2023-06-13
200,3.470862538583227,22.055330747642365,0,0,0,0,0,M,0,3.0,0,6,4,40.0,84.36,1,2023-06-05
200,4.359466384446276,92.14156316407202,0,0,0,0,0,F,1,3.0,0,2,4,3.4330322183632056,100.0,1,2023-07-18
100,4.146051669469706,5562.882037714129,0,0,0,0,1,F,1,1.0,0,2,8,21.328533298243208,100.0,1,2023-06-05
300,4.149766759779009,69.4440366058173,0,0,1,0,0,M,0,5.0,0,5,1,15.825789560000366,100.0,1,2023-10-30
400,3.7190244571402222,54.31889133794212,0,0,1,0,0,F,0,7.0,0,2,5,30.628264093391707,97.83,1,2023-09-04
100,3.3824899662023555,106.70344048171086,0,0,0,1,0,F,0,0.0,0,3,6,7.732988897094777,98.45,1,2023-01-17
100,1.8464775174867298,5.7036004599232015,0,0,0,0,0,M,0,1.0,1,4,6,8.838780553500964,53.26,1,2023-02-25
100,3.9658503834651326,178.5253005156014,0,0,0,0,0,F,0,1.0,0,3,6,8.855530697840036,95.18,1,2023-01-11
200,3.9717060752906197,62.73325885233746,0,0,1,0,0,M,1,3.0,0,4,6,19.658712135451978,100.0,1,2023-10-21
200,4.353851112093487,11.883101856634536,1,0,1,0,0,F,0,3.0,0,6,1,25.595721226094348,97.89,1,2023-11-04
200,3.853970007876705,1781.2769398496966,0,0,1,0,1,M,0,3.0,0,6,4,31.857431953155093,100.0,1,2023-04-28
100,3.9566661614779535,5.052443004512673,0,0,0,0,0,F,0,1.0,0,3,5,4.69792413436365,70.67,1,2023-07-21
200,2.4677971842722775,40.468985492288475,0,0,0,1,0,M,0,3.0,0,4,4,0.732592956418216,84.43,1,2023-06-28
200,3.8397227842356516,57.67907659492699,0,1,0,1,0,M,0,2.0,0,4,6,2.528824532803639,99.55,1,2023-01-28
200,3.814329486141988,133.2009942646444,0,0,1,0,0,M,0,3.0,0,5,3,20.35839907788549,97.99,1,2023-06-08
500,3.5847597944248584,17.156459919260815,0,0,0,0,0,M,0,8.0,0,5,5,5.2275179320314535,87.98,1,2023-05-24
100,3.675570064193275,118.6365845502636,0,0,0,1,0,M,0,1.0,0,4,5,13.166367047126462,100.0,1,2023-09-09
300,3.1898695354365607,74.02637569738035,0,0,0,1,0,M,0,4.0,0,3,5,15.536424568326915,100.0,1,2023-05-13
200,3.8125979038449125,3.9907479137400697,0,0,0,1,0,M,0,2.0,0,2,4,9.466170043010347,81.42,1,2023-07-08
200,2.8076077920415528,14389.106263709038,0,0,1,1,1,M,1,2.0,0,3,3,19.811792016579812,98.59,1,2023-09-25
300,3.364583748270518,193.75322306209688,0,0,0,0,0,F,1,5.0,0,4,10,23.103608448943667,98.04,1,2023-07-29
300,2.363736951471072,1.0,0,0,0,0,0,M,1,5.0,0,3,4,15.139293229524242,71.58,1,2023-03-12
500,2.865513960096584,1.0,0,0,0,0,0,F,0,9.0,0,1,7,13.669911151807515,80.51,0,2023-08-20
100,2.996945778175084,171.33170454209005,0,0,1,0,0,F,0,1.0,0,4,4,24.39243710561764,100.0,1,2023-12-02
100,4.042492108831805,19.62151379542063,0,0,0,0,0,M,1,0.0,0,3,5,2.6640435597980034,77.46,1,2023-08-23
300,2.6476425849989793,2147.0496247318642,0,0,0,1,1,Other,0,5.0,0,3,6,14.213071736057014,98.86,1,2023-10-21
200,2.8904033248175907,48.30217784469063,0,0,0,0,0,M,0,2.0,0,3,5,15.576834651246056,87.88,1,2023-12-20
100,3.7308314017399615,1.42484324631573,0,0,0,0,0,M,1,0.0,0,4,6,1.3652554248986521,67.4,1,2023-01-13
100,2.8689146535815455,195.42624123166362,0,0,1,0,0,M,0,1.0,0,1,4,15.276434537797508,100.0,1,2023-05-13
100,2.568359178023217,1.0,0,0,0,0,0,F,1,0.0,0,3,6,1.9121234304894352,63.4,1,2023-04-28
400,3.876220995384884,24.5815924280858,0,0,0,0,0,M,1,6.0,0,2,4,0.0552089831014842,92.37,1,2023-03-18
100,3.348682668946002,81.82860787683327,0,0,0,0,0,F,0,1.0,0,4,6,1.193113797801022,91.1,1,2023-10-29
100,4.111452541242851,118.87813357279873,0,0,0,1,0,F,0,0.0,0,6,5,0.7134766991257819,99.9,1,2023-09-10
100,2.8365313315573832,223.86295134091972,0,0,1,0,0,F,1,1.0,0,3,3,19.622643337686775,99.55,1,2023-04-17
200,3.650213527873596,1.062013129685982,0,0,1,0,0,F,0,2.0,0,5,3,21.592778140740197,87.32,1,2023-08-30
100,3.0930586454345885,2.5929442493390056,0,1,0,1,0,M,0,1.0,0,5,7,5.386906870952517,80.75,1,2023-10-10
200,3.4381229940220774,16.177074655613325,0,1,1,1,0,M,0,3.0,0,4,1,25.569139981990187,100.0,1,2023-08-14
100,3.766840436910667,260.433970214378,0,0,0,0,0,M,0,1.0,0,2,2,0.49465095776007556,95.54,1,2023-01-01
300,3.6734932846288593,93.4212366567962,0,0,1,0,0,M,0,5.0,0,4,2,13.490377019007672,100.0,1,2023-07-15
100,4.604739205883506,154.393947061693,1,0,0,0,0,M,0,1.0,0,3,3,14.200167116717965,100.0,1,2023-06-07
200,3.7223041521526503,62.4167956193734,0,0,0,1,0,F,0,2.0,0,4,5,10.284186119513155,99.76,1,2023-10-02
400,3.7576751719496473,62.06800318364648,0,0,1,0,0,M,0,7.0,0,3,1,18.564672663774342,100.0,1,2023-02-16
300,2.4590380545755375,161.85502464978364,0,0,1,1,0,F,0,5.0,0,5,1,20.612585570960665,96.63,1,2023-12-01
200,1.737706187360807,6.65559036121773,0,0,0,0,0,M,1,3.0,1,2,8,2.585698746879193,59.94,1,2023-08-11
100,3.6632086989756263,86.62033145711577,0,0,0,0,0,F,0,0.0,0,6,6,2.2727649615547483,96.37,1,2023-10-04
100,3.831704719110306,133.23985608159813,0,0,0,0,0,F,0,1.0,0,3,6,0.8772032807442978,97.87,1,2023-04-16
300,3.4799189796438923,2.3669849211489464,0,0,0,0,0,M,0,4.0,0,2,6,13.55418729560349,74.33,1,2023-04-13
500,3.5605029414126346,18.820213223131304,0,0,0,0,0,F,0,9.0,0,4,5,13.516571959243791,93.09,1,2023-01-30
300,3.4734179252586426,87.03605093350826,0,0,0,0,0,F,0,5.0,0,4,5,5.75315317329693,100.0,1,2023-10-31
200,1.7503544810225027,41.59563871788104,0,0,0,1,0,F,0,3.0,0,5,1,1.1007324761006498,86.89,1,2023-11-14
300,3.7872264177296735,5.013894661777698,0,0,0,0,0,M,1,5.0,0,5,8,3.869482673457691,78.6,1,2023-05-30
200,3.648919729447597,37.013954317556724,0,0,1,0,0,M,0,2.0,0,4,3,20.20187531778798,99.47,1,2023-02-16
100,2.5861325379205056,9855.644724396183,0,0,0,0,1,M,0,0.0,0,3,5,25.572025764543884,100.0,1,2023-07-18
200,3.4558254032834426,71.25586939394408,0,0,0,0,0,F,0,3.0,0,6,7,27.269810589544214,100.0,1,2023-03-11
400,3.5958263066951717,110.46829994030246,0,0,1,0,0,M,0,7.0,0,3,7,29.806219282519358,100.0,1,2023-12-09
100,2.304275405975195,67.6922821002513,0,0,0,1,0,F,0,0.0,0,5,4,1.3803734390081466,93.65,1,2023-04-07
300,2.4573906318968572,57.9365650563158,0,0,0,0,0,F,0,4.0,0,3,5,1.7626672098090357,93.72,1,2023-01-26
100,3.115809705239457,105.08663282868135,0,0,0,0,0,F,0,1.0,0,3,4,11.793765869510644,95.98,1,2023-02-12
200,3.3950681066966455,6.741616656902093,0,0,0,0,0,F,0,3.0,0,2,6,6.002750014555818,75.89,1,2023-01-26
100,3.1665157308947895,20.678159406336814,0,0,1,1,0,M,1,1.0,0,2,4,11.856971884982269,96.07,1,2023-08-17
200,3.221882830173697,115.5400402861534,0,0,1,1,0,F,0,2.0,0,3,5,14.801977256212503,100.0,1,2023-03-08
300,3.466288592290767,3965.3398885199945,0,0,0,1,1,F,1,5.0,0,2,1,7.768942738184483,100.0,1,2023-01-02
100,3.1011395347882305,19.36542058894396,0,0,0,0,0,M,0,0.0,0,2,8,4.550548771294817,77.11,1,2023-07-14
300,3.3187847511172843,130.85788755690228,0,0,1,0,0,F,0,4.0,0,4,4,16.010429721628878,100.0,1,2023-08-21
300,3.432437637337026,1825.5546065405324,0,0,1,1,1,F,0,4.0,0,4,4,23.435466100687684,97.91,1,2023-08-19
400,3.427957293762834,9948.504044737334,0,0,0,0,1,F,0,6.0,0,4,3,0.0030865543699499175,100.0,1,2023-06-13
100,3.0262179747088993,35.47396971629938,0,0,0,1,0,F,0,0.0,0,3,3,0.645343022252429,85.91,1,2023-09-02
200,4.042570313867628,5.513604193119626,0,0,1,0,0,Other,0,2.0,0,1,2,18.65490995461803,88.82,1,2023-02-21
100,3.2694426851269,5.874253670500719,0,0,1,0,0,M,1,0.0,0,3,3,24.616244708153868,91.04,1,2023-02-05
500,3.470873357507259,17.883507130435934,0,0,1,1,0,F,0,8.0,0,3,1,29.401563370219357,98.77,1,2023-11-19
400,4.021700628015895,11.270277710101668,0,0,0,0,0,F,0,7.0,0,4,6,2.5457850273795306,89.79,1,2023-03-24
200,3.0425390919769777,15.163420850130272,0,0,1,1,0,Other,0,2.0,0,4,7,14.701898928019116,99.04,1,2023-03-15
